Vibration_mm_s,Temperature_C,Current_A,Voltage_V,Speed_RPM,Fault_Label,Fault_Type
5.954515472,65.46804451,9.430668122,395.9293754,1471.101564,1,Bearing Fault
3.147808119,73.33198712,11.1708535,400.288117,1504.138162,1,Bearing Fault
4.232871453,68.44425159,10.86816305,396.8954788,1450.69519,1,Bearing Fault
6.299042892,62.74699976,11.8393571,386.7499557,1499.499713,1,Bearing Fault
5.74699004,65.58460466,10.72766904,400.4,1527.219767,1,Bearing Fault
3.213086971,69.69216433,9.906059237,397.8804896,1463.802997,1,Bearing Fault
4.414513568,64.93720923,9.638994626,404.1750826,1425.146412,1,Bearing Fault
5.285788062,63.04078488,9.594890127,399.2143002,1431.076223,1,Bearing Fault
4.83574244,56.46273855,11.5535265,392.453856,1458.72515,1,Bearing Fault
5.064554449,60.36474733,10.9304432,388.917017,1485.77189,1,Bearing Fault
6.388422425,81.75325321,11.10940178,402.7292248,1425.484358,1,Bearing Fault
6.152460894,69.65737103,10.41927987,405.4230848,1463.638098,1,Bearing Fault
4.387777335,67.85200955,9.7239746,404.1297486,1443.600255,1,Bearing Fault
3.854950689,59.54186127,11.91140005,394.2993478,1436.300105,1,Bearing Fault
4.254888,64.80774578,9.58283302,391.0899133,1522.782408,1,Bearing Fault
4.025491137,63.06174579,10.5593156,395.4718592,1485.533668,1,Bearing Fault
5.653328655,63.16427341,9.516226056,405.6466414,1467.616473,1,Bearing Fault
6.357289633,51.52648461,11.23448387,409.511638,1461.168397,1,Bearing Fault
4.597055919,66.77307015,10.32944502,396.1275684,1461.554623,1,Bearing Fault
4.235321339,72.3731393,11.55329364,399.5037694,1490.214275,1,Bearing Fault
4.56207975,60.35477709,10.27685083,398.0106982,1443.519707,1,Bearing Fault
4.349765085,61.90330015,13.54946748,381.3571104,1465.509507,1,Bearing Fault
6.353124414,65.73106678,11.90410097,398.5989579,1453.316665,1,Bearing Fault
2.782275659,66.23273412,10.06927207,393.1979876,1457.525319,1,Bearing Fault
6.370375266,79.42902525,11.26064953,395.2113967,1440.56934,1,Bearing Fault
5.221686145,75.6974336,10.70319154,383.7260238,1486.751242,1,Bearing Fault
5.68685974,55.48492616,11.21178102,400.7073561,1468.172317,1,Bearing Fault
4.088306173,71.09562334,10.5159443,389.088883,1418.763138,1,Bearing Fault
5.934764568,68.69998386,11.10556826,395.3583522,1456.77504,1,Bearing Fault
3.831837016,62.41126613,8.455895342,393.5836181,1462.226562,1,Bearing Fault
5.348892042,64.76044122,11.95390774,406.0948106,1496.454252,1,Bearing Fault
5.223458863,65.07117608,9.82305439,402.4396643,1511.993685,1,Bearing Fault
5.107895436,76.50355489,9.16931395,391.0750197,1491.380038,1,Bearing Fault
5.037861189,72.88269306,10.98143403,392.7921475,1464.660169,1,Bearing Fault
3.420584426,58.22845596,12.1669328,403.2367245,1479.075107,1,Bearing Fault
3.251030231,62.84957855,9.530000134,405.0591995,1455.406947,1,Bearing Fault
3.82282706,65.17877699,10.23181465,406.9024635,1451.629728,1,Bearing Fault
3.540694567,52.08251891,10.9630562,394.6284193,1434.277385,1,Bearing Fault
5.870303815,69.00347088,10.96613855,406.1859575,1486.563401,1,Bearing Fault
4.059429689,58.76467902,11.98157785,400.3782017,1474.243694,1,Bearing Fault
4.038151977,68.6476854,10.09340134,397.3880801,1506.173604,1,Bearing Fault
4.205249188,55.56206446,9.73694337,403.965793,1476.368278,1,Bearing Fault
4.684010359,61.94543717,11.58243189,392.9053709,1477.641639,1,Bearing Fault
4.141870888,59.61404369,10.23501508,395.7475553,1468.779254,1,Bearing Fault
5.011910216,42.86980825,10.03081933,395.6505801,1507.626551,1,Bearing Fault
3.827997652,65.97677971,12.79403637,390.1221888,1479.849381,1,Bearing Fault
4.077955349,61.97219755,10.036267,393.6088561,1538.047804,1,Bearing Fault
5.560010285,71.61042717,11.59039218,388.3624593,1479.873949,1,Bearing Fault
5.765636653,59.87960316,12.158392,402.2260173,1516.301001,1,Bearing Fault
4.423995289,58.41433411,10.56604627,406.613426,1424.289853,1,Bearing Fault
2.938461856,65.53637167,10.46889285,398.0463674,1493.632794,1,Bearing Fault
4.302687588,53.76196501,13.45337787,392.0166303,1443.524072,1,Bearing Fault
5.793348012,62.69306527,10.92393218,400.8967407,1497.089578,1,Bearing Fault
4.499885376,74.11971204,8.437040182,402.5587234,1449.011811,1,Bearing Fault
6.035044185,65.85226687,10.1925136,401.9770466,1492.329709,1,Bearing Fault
5.377704711,58.82182256,10.41917945,397.975563,1468.968509,1,Bearing Fault
5.474770928,52.9105926,11.40119247,396.2601119,1449.037485,1,Bearing Fault
4.1317619,63.71277401,6.678697875,393.7922626,1448.104629,1,Bearing Fault
5.279504888,60.1668399,10.74186344,407.2536598,1494.858788,1,Bearing Fault
5.61204426,62.00076542,11.65163874,396.5966132,1465.09767,1,Bearing Fault
5.168716809,61.41803847,12.79160373,397.0392192,1485.459014,1,Bearing Fault
6.110040431,71.18992265,9.309297077,400.6693754,1491.267985,1,Bearing Fault
5.60267672,58.320231,10.21155772,403.9673494,1450.955991,1,Bearing Fault
4.530273549,74.45525486,10.9426409,393.6393552,1448.059566,1,Bearing Fault
5.099447397,57.00111195,10.70319684,399.9993832,1502.478746,1,Bearing Fault
5.400793272,60.71560929,12.41410318,396.2029098,1439.107424,1,Bearing Fault
4.645162777,73.62901521,11.19828806,398.0751312,1510.930291,1,Bearing Fault
3.511780638,57.28640532,9.060984235,400.2358891,1474.162328,1,Bearing Fault
6.188462731,66.46085046,10.51501141,398.0107692,1472.942685,1,Bearing Fault
3.295414854,81.26198987,11.62384522,399.2600498,1485.3791,1,Bearing Fault
5.438469883,64.15667909,10.24251064,401.5967041,1479.642771,1,Bearing Fault
4.071098911,73.51421367,11.35202244,402.3789162,1504.798022,1,Bearing Fault
4.819699939,66.90171204,11.97203269,393.6508335,1471.351292,1,Bearing Fault
4.912993728,59.26364869,13.78116415,389.5562393,1437.547402,1,Bearing Fault
5.982803918,69.2795975,9.768842219,401.6437341,1506.696261,1,Bearing Fault
4.772763248,80.5929374,8.931125827,402.1629407,1499.163208,1,Bearing Fault
5.602209511,63.77386564,10.65147022,400.664871,1490.393862,1,Bearing Fault
5.342226093,71.24034734,9.777356052,396.6333741,1446.499602,1,Bearing Fault
4.452498502,71.09132535,11.1295807,413.641155,1474.835159,1,Bearing Fault
4.853722693,65.63709752,10.23462957,397.6529803,1498.194701,1,Bearing Fault
4.902573601,60.23924162,9.889898455,395.2987887,1471.846586,1,Bearing Fault
5.874227882,56.95706815,10.61620847,398.8658601,1424.157356,1,Bearing Fault
4.049761545,60.92066876,10.04483555,399.1513373,1465.98601,1,Bearing Fault
4.300242508,67.56777576,13.06768966,407.8355391,1421.930706,1,Bearing Fault
5.319364965,63.93186026,11.18618641,395.6103018,1472.939716,1,Bearing Fault
4.936266656,61.52628946,9.924358943,395.3078259,1475.856482,1,Bearing Fault
5.339096708,70.12009386,10.40697197,399.7030674,1494.062565,1,Bearing Fault
5.849035406,64.64700288,10.73488193,399.1467454,1441.257313,1,Bearing Fault
4.62575144,69.46751839,11.77033656,396.3783944,1475.442955,1,Bearing Fault
4.057814694,69.22095289,10.90661428,396.3442913,1460.956904,1,Bearing Fault
4.74339552,62.31273413,11.78977164,395.6282987,1509.824102,1,Bearing Fault
6.118689453,59.65073906,11.08364512,394.0960603,1461.833811,1,Bearing Fault
6.602184721,63.1545715,11.43227124,401.2479278,1444.984266,1,Bearing Fault
4.030414073,57.76386577,9.936835119,380.8998193,1483.61456,1,Bearing Fault
6.648774457,65.88692443,9.300477369,394.1433417,1458.528079,1,Bearing Fault
3.884173701,70.16109583,11.97231205,391.0672892,1488.127026,1,Bearing Fault
6.174131397,76.41534923,14.43825443,392.5880441,1540.605511,1,Bearing Fault
4.48121425,61.44520727,11.39248685,394.507632,1479.976104,1,Bearing Fault
3.611930531,63.56748439,12.54269868,397.6576323,1473.539895,1,Bearing Fault
5.227732744,72.02396978,9.013730345,401.5071443,1463.296522,1,Bearing Fault
4.949974106,71.35970102,9.566976018,391.9241334,1421.614251,1,Bearing Fault
4.305756952,72.98259407,10.85529537,389.9592506,1457.858031,1,Bearing Fault
3.460924467,58.24888339,11.46658269,390.95676,1497.815858,1,Bearing Fault
4.735991738,65.51356822,10.66595244,402.637087,1489.578997,1,Bearing Fault
5.101548917,68.38873464,10.7454924,401.253218,1461.553056,1,Bearing Fault
4.80200846,63.3521375,10.45133775,393.8653292,1481.692253,1,Bearing Fault
5.979545322,72.02661183,9.492121597,405.7352183,1462.046037,1,Bearing Fault
5.340659714,59.56270801,11.1703759,399.8823391,1432.88488,1,Bearing Fault
5.34744045,73.07561005,10.79042247,406.1610088,1465.257663,1,Bearing Fault
5.564626078,51.6885802,13.90253334,406.9727495,1462.884362,1,Bearing Fault
3.025119876,66.72817021,9.267289344,400.6691212,1480.289143,1,Bearing Fault
3.952737148,71.72580214,11.96668964,403.85494,1470.221443,1,Bearing Fault
3.52602834,70.86723363,10.67555432,389.6613191,1503.800984,1,Bearing Fault
6.689466768,64.75251123,13.59094539,398.5478884,1460.488602,1,Bearing Fault
4.232587391,74.82249445,10.06382734,402.4116159,1456.020904,1,Bearing Fault
4.385723914,71.18149816,10.54395578,395.5712277,1498.320117,1,Bearing Fault
6.237657564,68.86813882,10.21427627,394.936349,1471.997882,1,Bearing Fault
5.088837056,59.07280454,11.86764553,398.51308,1427.107292,1,Bearing Fault
3.963966166,61.97522796,10.91257077,409.3356728,1475.954283,1,Bearing Fault
4.043305299,66.32378483,10.5774947,399.9485494,1484.514192,1,Bearing Fault
5.888307583,64.85428103,12.96675263,403.448136,1452.314011,1,Bearing Fault
6.788870099,66.96196708,9.997850595,407.9174783,1521.94444,1,Bearing Fault
4.770277263,61.97809844,10.79315005,402.2883904,1501.946416,1,Bearing Fault
5.313438598,65.61033925,12.79761412,396.1229812,1495.772983,1,Bearing Fault
4.540743481,67.58613775,10.86372492,397.6648869,1460.565337,1,Bearing Fault
6.010368628,60.60244377,10.1117213,410.7259614,1494.446189,1,Bearing Fault
2.653397671,61.60844756,8.825612795,392.2958558,1391.537133,1,Bearing Fault
4.67670938,58.14834909,11.07188631,388.2492724,1472.072796,1,Bearing Fault
4.42657535,74.01171779,12.69362823,402.7120736,1461.834655,1,Bearing Fault
6.586842356,55.68178833,9.315729645,397.4973014,1526.350953,1,Bearing Fault
4.617894984,63.90052854,9.269707573,403.6755775,1493.829406,1,Bearing Fault
5.510167681,61.22467596,10.15195188,390.2412665,1472.096813,1,Bearing Fault
3.827633404,57.93550097,10.49157114,395.0650629,1456.550537,1,Bearing Fault
5.219800137,65.47428681,10.65421276,399.0980776,1445.211824,1,Bearing Fault
4.894750762,65.90361496,9.196343769,403.9741625,1447.964157,1,Bearing Fault
4.881278819,71.98647044,12.11081211,398.2060003,1460.937525,1,Bearing Fault
5.652760718,69.04816987,10.25796198,393.2306381,1418.19112,1,Bearing Fault
4.938628658,64.50381353,12.36342965,400.1543306,1503.35573,1,Bearing Fault
4.172372195,71.82890199,10.36530035,402.6655764,1433.53104,1,Bearing Fault
5.011621769,53.09187235,10.67943502,400.642124,1456.975786,1,Bearing Fault
3.854606134,70.07671082,10.87584465,395.0625761,1471.047398,1,Bearing Fault
7.173002228,71.9210171,12.3950884,400.6132779,1474.162132,1,Bearing Fault
2.643525941,60.92611792,10.4233107,386.7506476,1441.064605,1,Bearing Fault
3.017247176,64.77005699,11.98251917,404.6406471,1480.369612,1,Bearing Fault
3.932943293,53.40760905,8.891757561,390.3861045,1447.778508,1,Bearing Fault
4.656226352,58.91501469,11.40677107,396.606359,1470.263643,1,Bearing Fault
5.826225497,57.91860959,11.50244549,397.9161606,1461.662843,1,Bearing Fault
5.596730689,70.27408493,9.864211045,396.9070365,1477.030292,1,Bearing Fault
4.554293927,68.51012799,11.33743042,408.9953674,1431.743022,1,Bearing Fault
4.689807609,59.54898493,11.72492895,388.2969687,1478.657818,1,Bearing Fault
4.232956412,60.5950288,9.264202156,395.2095443,1497.112513,1,Bearing Fault
4.777330185,68.76608251,12.99757019,399.5825335,1456.030011,1,Bearing Fault
5.220526994,61.73422312,10.39469278,388.8806432,1493.156437,1,Bearing Fault
4.452597682,66.09258947,9.756845686,400.6156858,1450.951469,1,Bearing Fault
4.67246215,70.26695619,11.94891117,397.8678196,1425.796724,1,Bearing Fault
7.493529513,75.47515382,11.86720979,393.4807773,1467.160196,1,Bearing Fault
4.310921613,72.58313563,11.31500347,393.2950168,1458.231123,1,Bearing Fault
5.809069328,74.60058708,12.83399788,402.5421924,1463.684378,1,Bearing Fault
1.882637557,66.78296014,10.99780549,398.8398926,1471.347434,1,Bearing Fault
3.606364054,68.34445134,11.75865958,402.0940327,1493.664425,1,Bearing Fault
5.34364648,62.53982353,10.91499578,398.5467492,1472.692486,1,Bearing Fault
5.69839589,68.86201252,13.49281213,411.2388139,1471.99124,1,Bearing Fault
1.347010006,72.4209948,10.35154839,393.1910965,1460.038868,1,Bearing Fault
4.398021258,68.67361886,9.128677065,391.5336755,1478.578964,1,Bearing Fault
5.360649627,68.84924987,10.05555647,392.1304061,1457.334129,1,Bearing Fault
5.015885477,73.91286422,8.543075377,396.6756275,1436.683039,1,Bearing Fault
3.31298159,70.80173987,11.65354949,400.6966011,1493.025646,1,Bearing Fault
4.368252993,62.4041749,13.62287674,396.5205737,1488.378303,1,Bearing Fault
4.805743387,53.91044882,8.546445195,394.5260947,1496.402531,1,Bearing Fault
5.509462491,70.48446299,9.815544585,407.6952349,1445.877667,1,Bearing Fault
4.991541959,64.93788626,10.79135142,406.0315528,1452.372237,1,Bearing Fault
3.58535527,65.11997292,10.52020792,418.2642975,1486.912687,1,Bearing Fault
4.431593482,58.66333058,8.743653907,391.8486855,1472.873544,1,Bearing Fault
6.084595786,71.73013485,11.2749138,396.060994,1476.720309,1,Bearing Fault
4.333225802,75.31018397,10.77297178,397.4819729,1414.604439,1,Bearing Fault
4.624108638,70.01890483,9.718732908,393.495678,1489.817775,1,Bearing Fault
3.471008499,71.34680605,10.36142733,395.6685907,1441.90304,1,Bearing Fault
5.140241634,79.75923191,11.93779669,392.8142884,1498.390515,1,Bearing Fault
4.514988409,73.24690989,11.96801168,380.3411506,1444.898009,1,Bearing Fault
5.649946701,65.90994363,9.771492863,394.1984629,1422.344084,1,Bearing Fault
4.720464041,78.26413836,11.96592007,411.142502,1492.059927,1,Bearing Fault
5.724731409,76.84447213,11.45271591,396.8766361,1495.816438,1,Bearing Fault
6.108456213,62.12021214,10.1341171,398.8331362,1490.787472,1,Bearing Fault
5.518281944,56.4549944,13.29392728,394.1530104,1463.373375,1,Bearing Fault
3.987611076,81.18997302,11.2904848,392.8941495,1491.598089,1,Bearing Fault
5.492222201,63.87363786,12.00872806,393.0482482,1457.677043,1,Bearing Fault
2.990805011,57.05629349,13.16915697,407.8485718,1471.644716,1,Bearing Fault
6.296638302,64.03955308,10.70790764,398.3390639,1466.87696,1,Bearing Fault
4.606323309,71.86038864,11.18016278,402.2748906,1495.784513,1,Bearing Fault
5.149367216,59.17837204,9.376560933,398.8926838,1465.718592,1,Bearing Fault
4.878652286,64.90367576,14.10028839,390.0186425,1420.251343,1,Bearing Fault
5.09913915,62.74146467,11.37928144,401.5032981,1502.102617,1,Bearing Fault
3.443496762,61.65969261,11.51451351,402.6227816,1524.836239,1,Bearing Fault
5.660133574,64.65926842,9.931477096,394.6142609,1455.182429,1,Bearing Fault
5.389710266,66.54198467,9.411620515,395.3845912,1491.938689,1,Bearing Fault
5.116496119,68.4118677,11.45950605,407.7585844,1475.901077,1,Bearing Fault
4.452579482,59.50546975,11.29953135,383.3557759,1465.392775,1,Bearing Fault
4.614744126,56.81317488,9.886080994,402.8579452,1475.767794,1,Bearing Fault
4.8916095,66.8380852,11.11115311,405.4571754,1473.08573,1,Bearing Fault
3.487608198,74.78077979,11.44440832,394.4644776,1438.664957,1,Bearing Fault
5.156322799,64.29696797,12.88897614,395.9245563,1449.06548,1,Bearing Fault
5.606216596,70.55169136,11.20238164,402.0581423,1469.057822,1,Bearing Fault
5.010478591,71.9899453,11.750382,396.9843534,1503.809064,1,Bearing Fault
2.671630164,77.31243987,8.952849086,394.2374431,1468.977062,1,Bearing Fault
4.668167396,71.03846624,9.730596058,399.5646009,1455.544698,1,Bearing Fault
5.065626881,64.61136644,11.11152278,394.700451,1457.248401,1,Bearing Fault
5.058545263,70.66229303,10.2820648,392.7873947,1485.336504,1,Bearing Fault
4.770746496,69.9829888,9.913043344,387.3233664,1456.674898,1,Bearing Fault
4.110282652,64.5272696,10.23578574,402.4461017,1462.796243,1,Bearing Fault
4.935427049,65.94580735,11.23394611,397.8552253,1482.765017,1,Bearing Fault
4.08391038,73.39650756,10.71615514,390.1307052,1474.701834,1,Bearing Fault
4.033937566,68.99200721,13.65152669,393.2805675,1478.309308,1,Bearing Fault
3.22004497,67.72343138,9.93714344,394.2509923,1442.467838,1,Bearing Fault
5.458936103,71.04382614,11.02806226,392.8134398,1509.738076,1,Bearing Fault
4.124630885,52.0278062,11.55006681,391.371352,1494.71522,1,Bearing Fault
4.456976073,68.62227944,12.68180042,390.7468468,1455.851572,1,Bearing Fault
4.731896035,74.22530791,10.20994074,394.4329778,1481.953514,1,Bearing Fault
4.280494147,65.9151553,9.138155095,411.2859797,1436.307269,1,Bearing Fault
4.510422566,64.80511378,13.29522576,390.0509253,1519.592603,1,Bearing Fault
5.481459139,67.50257195,9.818439576,401.4268475,1451.912834,1,Bearing Fault
5.939995128,59.17362783,10.86420981,394.6683615,1445.311926,1,Bearing Fault
5.467187835,68.21275248,12.45081224,387.3207494,1496.604268,1,Bearing Fault
7.054904015,62.29015346,13.27417833,396.4210324,1435.689757,1,Bearing Fault
4.524930802,71.28922381,9.994188221,394.397968,1484.838486,1,Bearing Fault
4.802754105,68.50773771,11.28539545,400.8777519,1459.19247,1,Bearing Fault
5.008557848,59.43576197,12.54612035,394.1943517,1498.221187,1,Bearing Fault
4.589753735,66.21199406,10.40604254,391.9040274,1426.38099,1,Bearing Fault
3.850208257,63.05654688,11.25425501,404.0622759,1458.856064,1,Bearing Fault
4.006235312,56.34371128,11.57607634,406.2991671,1501.658257,1,Bearing Fault
5.438939473,68.8312599,13.03714854,399.9924888,1486.153242,1,Bearing Fault
4.511294524,56.82773977,10.17938132,397.9450458,1471.519634,1,Bearing Fault
6.533657269,65.48766301,12.41461213,395.3895366,1462.208103,1,Bearing Fault
3.603893126,60.54603192,11.63237767,398.0453611,1493.573465,1,Bearing Fault
4.963128554,62.88527761,13.57795624,397.4365786,1499.075024,1,Bearing Fault
4.438911714,69.25759688,12.11361879,399.2509518,1411.137927,1,Bearing Fault
4.816427215,72.38276029,11.632977,400.6750333,1426.943577,1,Bearing Fault
4.151590436,67.46814579,11.49245993,405.2880007,1466.378331,1,Bearing Fault
5.165241678,65.09824545,9.815668716,384.465252,1480.775242,1,Bearing Fault
4.956552488,61.29094975,9.056992332,401.7784371,1463.351998,1,Bearing Fault
5.30118725,76.18429118,8.430282944,393.8023951,1464.76561,1,Bearing Fault
6.109343557,55.18158188,13.32303323,398.8151354,1467.599983,1,Bearing Fault
4.621746213,62.38242181,12.25774011,391.5888755,1478.635355,1,Bearing Fault
4.454236501,60.42719931,14.10317021,400.5143044,1485.331639,1,Bearing Fault
5.823999103,56.47190033,13.10275029,382.9462569,1450.78084,1,Bearing Fault
4.386871494,68.49034019,11.26246192,396.9991116,1469.700066,1,Bearing Fault
3.919779279,56.01660563,11.87181395,402.1622367,1509.612359,1,Bearing Fault
4.088984613,69.15689126,10.65955193,405.1428499,1495.549069,1,Bearing Fault
4.990088459,62.96281906,12.15311861,401.8814271,1452.88899,1,Bearing Fault
3.604981194,63.2688026,12.81849658,404.878923,1442.191813,1,Bearing Fault
3.749018326,72.6481031,9.637236914,401.0557719,1454.59822,1,Bearing Fault
6.255340432,60.37745121,12.37203384,399.1091519,1476.304871,1,Bearing Fault
3.026722277,51.78251988,10.73532087,399.4814364,1441.870054,1,Bearing Fault
3.820175931,68.36883578,11.67542538,397.1735536,1489.505043,1,Bearing Fault
3.743217934,62.8643905,12.97745313,398.4099328,1473.157813,1,Bearing Fault
6.875351927,56.603947,11.95571644,407.9839177,1461.878552,1,Bearing Fault
5.573667708,59.10788302,10.17592113,400.3097985,1489.964167,1,Bearing Fault
5.808842861,74.41777152,10.91906413,405.1616705,1461.442379,1,Bearing Fault
5.61188218,66.24493279,11.53481349,400.5410472,1429.882375,1,Bearing Fault
3.788290327,65.61524864,8.975265104,402.9872666,1491.788899,1,Bearing Fault
5.094453498,58.27319592,12.65616673,410.2232638,1473.676921,1,Bearing Fault
5.259481841,66.21043193,11.63644303,397.2826475,1469.135894,1,Bearing Fault
5.61514584,79.07374497,9.319914519,397.3771251,1440.488488,1,Bearing Fault
6.232822409,61.47357218,9.268159047,401.829122,1513.607778,1,Bearing Fault
5.397238082,66.22878726,11.49096911,406.489044,1448.145018,1,Bearing Fault
4.699337606,62.28385911,9.598561631,396.0297484,1497.693027,1,Bearing Fault
5.309941934,68.865863,11.17577073,401.1399427,1449.985241,1,Bearing Fault
4.521441103,66.15202542,11.33301903,399.9211271,1466.541618,1,Bearing Fault
4.460318939,83.9466277,12.08814473,400.4788849,1464.169788,1,Bearing Fault
4.393903056,64.21519644,11.35139461,386.7173867,1430.76526,1,Bearing Fault
4.22680585,66.24283662,10.71287222,406.8687274,1432.94008,1,Bearing Fault
4.123789077,74.12055045,11.15734319,403.3090555,1521.281174,1,Bearing Fault
4.175576024,64.40411397,10.67308772,386.272442,1462.24008,1,Bearing Fault
5.592955969,68.24353725,11.7428998,395.7469461,1453.597569,1,Bearing Fault
5.942330105,62.01609712,11.35289845,398.9800081,1506.542925,1,Bearing Fault
5.674271122,57.22844828,9.5749362,401.4734589,1468.391559,1,Bearing Fault
4.390345394,71.0937673,11.22495126,398.3147443,1489.495716,1,Bearing Fault
4.462401905,74.41111391,10.05434285,401.9415744,1505.845821,1,Bearing Fault
3.56043406,62.93998894,12.37064887,404.9434673,1465.71261,1,Bearing Fault
4.138796016,70.73561493,12.42025892,391.0120199,1439.902159,1,Bearing Fault
5.002731014,68.7761638,10.6411171,402.0757629,1452.246585,1,Bearing Fault
2.896775761,62.45659357,11.07587858,396.3449602,1441.034918,1,Bearing Fault
3.165915922,61.91546717,12.07718693,405.5371846,1499.692835,1,Bearing Fault
4.065681418,58.07776206,11.59596154,401.8106001,1480.00424,1,Bearing Fault
2.987343053,59.79869249,10.96437345,400.9233092,1489.182684,1,Bearing Fault
4.92982817,66.98470284,11.10183855,402.1137162,1477.821641,1,Bearing Fault
4.859163894,63.38978721,11.09754971,400.9075483,1476.686885,1,Bearing Fault
5.142743777,73.05633117,11.31819671,394.1060089,1492.09017,1,Bearing Fault
3.570421496,58.51151972,11.40301672,401.09838,1438.873719,1,Bearing Fault
4.455464267,61.36349701,10.41598841,403.6615867,1487.662637,1,Bearing Fault
4.782790038,61.72422844,9.380420396,406.5211096,1484.802848,1,Bearing Fault
4.163997806,69.31759699,10.91573166,396.277343,1480.880288,1,Bearing Fault
4.132651575,62.93746088,11.14575328,395.0032928,1486.72713,1,Bearing Fault
6.482159853,60.4742112,9.001849644,385.989559,1466.238296,1,Bearing Fault
4.203151869,66.24716301,11.15911721,388.3806989,1424.627904,1,Bearing Fault
5.066339916,65.81257301,10.4890184,388.0571385,1481.784782,1,Bearing Fault
5.944709591,66.66789464,9.983031331,398.267313,1435.847148,1,Bearing Fault
5.752164642,65.49106601,8.878211706,396.1959538,1481.582538,1,Bearing Fault
4.500257141,63.34462567,9.530717352,401.3992459,1453.78827,1,Bearing Fault
2.859199161,62.77245578,12.17737966,395.6784233,1513.449625,1,Bearing Fault
5.186071154,67.03254897,10.84592208,397.5902828,1463.414409,1,Bearing Fault
4.527957547,68.18520297,9.877002524,391.544637,1441.920124,1,Bearing Fault
6.641089093,68.18205741,11.36539064,391.654912,1485.583558,1,Bearing Fault
4.695085788,66.28501365,9.828055621,398.9616131,1459.404162,1,Bearing Fault
4.110949959,69.40463801,9.15475063,401.3886576,1487.112153,1,Bearing Fault
4.008320692,60.07802923,10.73236918,399.6922173,1466.178625,1,Bearing Fault
5.190206214,75.57787792,10.39073988,387.7089202,1490.64809,1,Bearing Fault
6.314983118,67.35661018,9.69470159,397.2566458,1442.036913,1,Bearing Fault
5.378569945,56.89225758,10.63984546,391.973973,1473.170617,1,Bearing Fault
4.470292491,66.06057262,11.02682067,392.0800458,1485.671927,1,Bearing Fault
4.756110913,59.06882595,13.68911187,400.858581,1466.168486,1,Bearing Fault
6.073684074,76.05089366,10.82558069,400.0843849,1445.29993,1,Bearing Fault
4.667526524,63.80562468,11.22179244,399.9965629,1483.995711,1,Bearing Fault
5.013878391,57.73554424,9.873839473,394.7215543,1462.943985,1,Bearing Fault
5.745696861,58.02236608,10.57110194,403.718057,1462.503063,1,Bearing Fault
5.214374085,64.16274774,11.30813991,396.6291647,1486.676637,1,Bearing Fault
3.409449233,62.82012795,11.35588721,401.2021715,1507.323816,1,Bearing Fault
4.4480778,73.87689057,10.20917141,405.9718785,1490.436678,1,Bearing Fault
3.977887278,66.84223542,10.938517,401.7535076,1464.41821,1,Bearing Fault
4.523478397,73.2145675,10.88153493,402.9585339,1464.366213,1,Bearing Fault
6.299996933,60.92999222,10.26302776,407.1471031,1458.87634,1,Bearing Fault
6.240966876,70.35104348,10.81442035,387.1202392,1469.517042,1,Bearing Fault
4.891467048,72.0033064,12.90613661,393.8900769,1490.029544,1,Bearing Fault
5.48886194,71.44047621,11.59842789,386.3450139,1466.114439,1,Bearing Fault
3.759863183,63.78436536,12.17600508,399.830905,1498.702272,1,Bearing Fault
5.107578529,57.21004436,7.974983592,398.8928526,1464.651838,1,Bearing Fault
3.920748835,54.7962365,10.11830814,396.8330511,1486.646946,1,Bearing Fault
4.969767973,74.64840348,9.757275133,403.2863534,1471.182469,1,Bearing Fault
5.425202212,62.38091082,12.28601645,399.7713486,1453.013875,1,Bearing Fault
4.789178374,63.56266485,11.58701402,390.9213395,1469.266207,1,Bearing Fault
5.155776527,65.19813984,12.61632949,402.6441366,1469.81298,1,Bearing Fault
4.995020188,66.77399331,11.48395953,387.046052,1462.461843,1,Bearing Fault
3.464004839,72.66968568,10.92698058,396.8399543,1492.419933,1,Bearing Fault
5.180092318,58.22819291,10.91491356,395.9889982,1426.386678,1,Bearing Fault
4.17875139,63.89875807,10.86205888,389.1066115,1498.79164,1,Bearing Fault
4.708107247,65.22531846,11.48076997,393.2715425,1481.408899,1,Bearing Fault
4.469632819,59.62048676,11.68813699,406.9500432,1488.120734,1,Bearing Fault
5.630679809,61.87621636,9.082856325,406.9408251,1521.362872,1,Bearing Fault
6.188526096,62.98528437,9.614438794,391.6059038,1427.906686,1,Bearing Fault
4.703359243,74.63406775,10.83000484,399.8139374,1504.389924,1,Bearing Fault
4.436314219,77.21318874,13.39051329,397.213332,1455.561643,1,Bearing Fault
5.427514242,62.91485034,9.61213374,405.6874319,1500.411185,1,Bearing Fault
4.939960443,57.42281148,9.524568499,398.6433757,1457.503224,1,Bearing Fault
4.493016361,71.13177893,11.87981518,406.2688561,1445.234419,1,Bearing Fault
4.491127588,69.55389017,11.53769401,407.1942823,1480.513418,1,Bearing Fault
6.463298194,68.24010681,12.27460094,396.0589103,1470.35718,1,Bearing Fault
5.619849963,74.67786902,11.87508434,397.5009694,1504.433376,1,Bearing Fault
2.827219209,56.46659299,11.81796107,398.0846501,1485.137841,1,Bearing Fault
4.85796677,68.42567417,10.02271661,401.4229165,1494.860363,1,Bearing Fault
5.898495544,77.08132577,11.29291813,399.6434665,1431.920688,1,Bearing Fault
4.321729739,63.84150756,12.26038346,394.3339933,1489.9085,1,Bearing Fault
